,content,tags,data,place
360,.우리딸 6번째 생일 ??.....#stayhealthy#staysafe #love_yubin#72months#lovely_eugene#39months,"['#stayhealthy', '#staysafe', '#love_yubin', '#72months', '#lovely_eugene', '#39months']",2021-01-16,
361,집에서 애들이랑 씨름 잘해라며시어머니의 과자선물 ????????????#독박육아맘일상#과자선물#점심은과자다#코로나일상#집콕생활#추억의과자들#대용량봉지과자,"['#독박육아맘일상', '#과자선물', '#점심은과자다', '#코로나일상', '#집콕생활', '#추억의과자들', '#대용량봉지과자']",2021-01-16,
362,"아침~공복유지점심~요거트볼??오트밀크랜베리쿠키(비건쿠키)@tm_meal (오트밀크랜베리쿠키)가볍게 점심 머꾸오후산행""오봉산"" 다녀옴#갱이식단#아침공복유지#점심가볍게#요거트볼?? #과일요거트한사발 #난ㅁ냠#오트밀크랜베리쿠키#비건#틈밀베이커리 #오후산행#오봉산?? #집앞산행#걷는일상#코로나일상 #마스크??필수 #운동녀#산이라도갈수있어서다행 #운동해야숨통트인다 #운동하는여자는아름답다??","['#갱이식단', '#아침공복유지', '#점심가볍게', '#요거트볼??', '#과일요거트한사발', '#난ㅁ냠', '#오트밀크랜베리쿠키', '#비건', '#틈밀베이커리', '#오후산행', '#오봉산??', '#집앞산행', '#걷는일상', '#코로나일상', '#마스크??필수', '#운동녀', '#산이라도갈수있어서다행', '#운동해야숨통트인다', '#운동하는여자는아름답다??']",2021-01-16,
363,#Orson??올슨으로 가득차 있는 나의 일상??코로나가 조금 잦아들면 어서 너를 데리고 여기 저기 놀러 나가고 싶다. 그때까지 우리모두 조심히 건강하게 잘 버텨보자. #엄마#일상#육아#육아스타그램#아들스타그램#아들맘#쥐띠아기#쥐띠맘#코로나일상 #momandson#daily#momlife,"['#Orson??올슨으로', '#엄마', '#일상', '#육아', '#육아스타그램', '#아들스타그램', '#아들맘', '#쥐띠아기', '#쥐띠맘', '#코로나일상', '#momandson', '#daily', '#momlife']",2021-01-16,
364,"아침 일찍 일어나 티비보고 밥먹고, 게임도했는데 아직 3시 할거다했나보다 둘이 앉아서 한글공부하고 책읽는거보니ㅋ공룡좋아하는 서진이는 한글도 공룡이름으로 뗀다ㅋㅋㅋ#주말오후??#공룡한글#키라의감정학교#코로나일상#자유시간","['#주말오후??', '#공룡한글', '#키라의감정학교', '#코로나일상', '#자유시간']",2021-01-16,
365,아버님 생신파티 준비하러갔다가...내 가방을 사왔다...들고 어디갈라고????봄되면 들고 나갈수 있으려나...#오늘매우수고할나에게 #셀프선물 #민민형제맘 #오랜만의쇼핑 #가방콜렉터 #마르헨제이 #로이백 #비건패션 #어디라도좀가자 #veganfashion #코로나일상 #내돈내산??,"['#오늘매우수고할나에게', '#셀프선물', '#민민형제맘', '#오랜만의쇼핑', '#가방콜렉터', '#마르헨제이', '#로이백', '#비건패션', '#어디라도좀가자', '#veganfashion', '#코로나일상', '#내돈내산??']",2021-01-16,스타필드 안성 Starfield Anseong
366,마인드맵을 그리고 스스로 원하는것을 선택하고 그걸 표현하는 걸 배우는 수업정말 마음에 든다~~나도 배우고 싶네??코로나 끝나고 유학도 가고 많이 배우고 경험할 수 있는 시절이 오길 꿈꿔본다나의 꿈 나의 딸♡오늘도 늦은시간까지 수고했어~~~??#미술학원,['#미술학원'],2021-01-07,
367,브리치즈 먹을때 마다 내가 잘못구매했나 싶을정도로 입에 안맞았었는데?? 지난번 편스토랑에서 브리치즈와 사과의 궁합이 잘맞다는걸 보고??오빠가 퇴근길에 사온 크로와상이랑 만들어봤더니 이거였네?????? 오빠도 너무 맛있다고?? 아주 간단하고 담백한 #브리치즈샌드위치 #크로와상샌드위치 #샌드위치 #후식#네식구 #코로나일상 #집콕바깥공기 참 좋아하는 내가 요즘 통 나가질 못하니 먹는 걸로 스트레스 푸는중??????,"['#브리치즈샌드위치', '#크로와상샌드위치', '#샌드위치', '#후식', '#네식구', '#코로나일상', '#집콕바깥공기']",2021-01-16,
368,연말정산편군위 3탄??(2021.1.9)영상: @sun_young.c#이럴나이가아닌데?????♀? #코로나일상 #먹방 #추억 #영상남기기,"['#이럴나이가아닌데????\u200d♀?', '#코로나일상', '#먹방', '#추억', '#영상남기기']",2021-01-16,
369,#sushi 연어 도착한김에 차돌박이도 구워#연어초밥 #차돌박이초밥급히 장본것들도 제때 도착해 미니 #우동 시내를 나가 돌아다니고 싶은 맘 가득한데쫄보한테 아직 외출은 시기상조#토요일 #점심 #내맘대로밥상#온마이테이블 #연어 #차돌박이 #소고기초밥 #먹스타그램 #코로나일상 #삼시세끼,"['#sushi', '#연어초밥', '#차돌박이초밥급히', '#우동', '#토요일', '#점심', '#내맘대로밥상', '#온마이테이블', '#연어', '#차돌박이', '#소고기초밥', '#먹스타그램', '#코로나일상', '#삼시세끼']",2021-01-16,
370,꺄 잇님들~ 주말 오후인데뭐하구 계세용~? 이제 곧 카페를갈 수 있다고 하네용!!??카페 가쟈아앙~!! 내가 좋아하는 나의 싸람들~!!???? 나와의 약속?마스크는 필수!!?제한 풀렸다고 해서 너무 대놓고돌아다니지 않기!!#코로나#코로나19#코로나#마스크#코로나조심#코로나일상#마스크필수,"['#코로나', '#코로나19', '#코로나', '#마스크', '#코로나조심', '#코로나일상', '#마스크필수']",2021-01-16,
371,방학이 되고 2.5단계가 되고 더더 집콕인 아이들을 위해...간식거리 셔틀?????뭘 못해먹인거같은 불안감과 죄책감은 커져가는데왜 살은 피둥피둥 찌는걸까요??????#일상 #데일리 #코로나일상 #방학중 #겨울방학 #간식셔틀 어묵탕 #꼬치어묵 #옛날통닭 #딸맘 #아들맘 #딸아들 #김포 #운양역 #운양동,"['#일상', '#데일리', '#코로나일상', '#방학중', '#겨울방학', '#간식셔틀', '#꼬치어묵', '#옛날통닭', '#딸맘', '#아들맘', '#딸아들', '#김포', '#운양역', '#운양동']",2021-01-16,
372,오스카사진 #라임트레비..자꾸 소화가 안되서 소화불량에비상약입니다.티비보니 탄산수원샷 하시던데트레비원샷으로 속을 달래봐야지~라임맛이라 상큼하니 좋아요...#제품협찬 @chilsungmall_official..#트래비#라임트레비#탄산수#칠성몰@chilsungmall_official#집스타그램#밥스타그램#쿡스타그램#일상 #집밥 #코로나일상 #육아맘#맞팔해요 #맞팔 #좋아요반사 #좋반#좋반환영 #인친환영 #육아 #유아식#선팔환영 #인친 #쿡스타그램 #팔로우미#좋아요 #팔로워 #팔로잉 #2021년,"['#라임트레비..자꾸', '#제품협찬', '#트래비', '#라임트레비', '#탄산수', '#칠성몰@chilsungmall_official', '#집스타그램', '#밥스타그램', '#쿡스타그램', '#일상', '#집밥', '#코로나일상', '#육아맘', '#맞팔해요', '#맞팔', '#좋아요반사', '#좋반', '#좋반환영', '#인친환영', '#육아', '#유아식', '#선팔환영', '#인친', '#쿡스타그램', '#팔로우미', '#좋아요', '#팔로워', '#팔로잉', '#2021년']",2021-01-16,
373,"#웅진북클럽 #AR사이언스 #과학 #개구리해부 #가상체험 #생명 #물질이번에 새로 출시된 AR사이언스??옛날 우리는 진짜 개구리 가지고 해부실험을 했었는데 지금 생각해보면 얼마나 잔인했던가 싶다는..??AR, VR 기술이 발전하다보니우리 아이들은 이렇게 가상현실로동물 해부실험을 해 보는구나~#아들맘 #아들놀이 #해부체험 #과학자가꿈 #아들맞춤 #취향저격 #코로나일상","['#웅진북클럽', '#AR사이언스', '#과학', '#개구리해부', '#가상체험', '#생명', '#물질이번에', '#아들맘', '#아들놀이', '#해부체험', '#과학자가꿈', '#아들맞춤', '#취향저격', '#코로나일상']",2021-01-16,
374,#집앞공원??#시민공원산책#가족샷??#날이풀려서#집앞산책#걷기좋은날#코로나때문에#코로나일상#마스크하고다니세요#필수템??#광합성,"['#집앞공원??', '#시민공원산책', '#가족샷??', '#날이풀려서', '#집앞산책', '#걷기좋은날', '#코로나때문에', '#코로나일상', '#마스크하고다니세요', '#필수템??', '#광합성']",2021-01-16,부산시민공원
375,"..집에서 이모집까지로 정한 2021년 첫 10km 달리기,..그리고 이모집 도착직전 왈,.""이모!! 여기 곧 이모집 앞이야 문열어줘!! 그리고..""이모!! 여기 에그불고기V 주문해서 음료 밀쉐로 변경하고,컬리후라이로 변경하고,맥너겟 추가하고,애플파이 추가해줘"" 라고 진상을 떨었다. 이모의 완벽한 메뉴 숙지로 정확한 메뉴가 도착했다. 행복의 나라에 행복하게 도착한 행복한 주말이다. ㅋㅋ:) ?????????♂?.#러닝 #10km #오후 #운동 #따로또같이 #달리기 #런린이 #러너 #토요일 #?????♂?#코로나일상 #주말 #외출 #감사함 #행복의나라 #에그불고기버거 #밀크쉐이크 #컬리후라이 #맥너겟 #애플파이 #맛점","['#러닝', '#10km', '#오후', '#운동', '#따로또같이', '#달리기', '#런린이', '#러너', '#토요일', '#????\u200d♂?', '#코로나일상', '#주말', '#외출', '#감사함', '#행복의나라', '#에그불고기버거', '#밀크쉐이크', '#컬리후라이', '#맥너겟', '#애플파이', '#맛점']",2021-01-16,"부산 광안리해수욕장 - 廣安里海水浴場 GwangalliBeach, Busan, South Korea"
376,은식기 닦은 마음으로 기다리기저것두 다 닦았잖아 ㅋㅋㅋ 기다리자 수라나#병원두시간대기 #주말 #안녕 #코로나일상 #집안일 #은식기 #빡빡,"['#병원두시간대기', '#주말', '#안녕', '#코로나일상', '#집안일', '#은식기', '#빡빡']",2021-01-16,
377,#놀러가고싶다#좋아요반사#멍멍이#유아식단#바다#셀스타#처음#돌아기#첫줄#행복스타그램#해피#연년생맘#아들엄마#뷰맛집#막내동생#서울돌잔치#돌준맘시작#직장인의삶#부대찌개#아기고양이#아기코디#부산#30대#코로나일상#커피수혈#두아들맘#헬육아#칠순#살딸#둘째아들,"['#놀러가고싶다', '#좋아요반사', '#멍멍이', '#유아식단', '#바다', '#셀스타', '#처음', '#돌아기', '#첫줄', '#행복스타그램', '#해피', '#연년생맘', '#아들엄마', '#뷰맛집', '#막내동생', '#서울돌잔치', '#돌준맘시작', '#직장인의삶', '#부대찌개', '#아기고양이', '#아기코디', '#부산', '#30대', '#코로나일상', '#커피수혈', '#두아들맘', '#헬육아', '#칠순', '#살딸', '#둘째아들']",2021-01-16,
378,체육관 문 언제 여나 ??똥몸되가..#무에타이 #muaythai #코로나일상,"['#무에타이', '#muaythai', '#코로나일상']",2021-01-16,
379,#서진_엄마랑?? -#동원책꾸러기 에서받은 #와그르르와그르르 ??-오늘도 잘 보길래ㅋㅋ인스타검색하니 #독후활동 있길래급 ??만들어서 양치시켜주기ㅋㅋ고기찌꺼기는 #플레이도우 로??-재밌는데.. 왜5분컷이야???ㅋㅋㅋ5분하더니 ????이제다해따~~????????-,"['#서진_엄마랑??', '#동원책꾸러기', '#와그르르와그르르', '#독후활동', '#플레이도우']",2021-01-16,"Ulsan, Korea"
380,굴과 함께 마실 와인 칠링이 덜 되어 일단 부르스게타와 어제 남은 레드와인으로 금요일 저녁시작!!굴은 역시나 맛있고:)복작복작한게 그리운 날이다...#코로나일상 #금요일 #불금 #와인안주 #술한잔 #굴 #내맘대로 #부르스케타,"['#코로나일상', '#금요일', '#불금', '#와인안주', '#술한잔', '#굴', '#내맘대로', '#부르스케타']",2021-01-16,
381,#개구쟁이 #육아#어제가오늘같고 #오늘이내일같은 #코로나일상#지겹다,"['#개구쟁이', '#육아', '#어제가오늘같고', '#오늘이내일같은', '#코로나일상', '#지겹다']",2021-01-16,
382,#엄마미용실 박새로이 머리해달라는데.... 엄마가미안??....#집콕놀이 #코로나일상 #코로나19물러가라 #주말 #할일없는주말 #미용실놀이 #심심해 #이제뭐하지 #아들맘 #일상스타그램 #일곱살,"['#엄마미용실', '#집콕놀이', '#코로나일상', '#코로나19물러가라', '#주말', '#할일없는주말', '#미용실놀이', '#심심해', '#이제뭐하지', '#아들맘', '#일상스타그램', '#일곱살']",2021-01-16,
383,귀요미 일상???♀?아직도 얼굴에 뽀송한 솜털. 그리고너의 그 점까지 모두 사랑스러워??.#우리아이니,['#우리아이니'],2021-01-16,
384,이틀동안 스위트홈 정주행???♂?서울가있는동안은 브리저튼 봐야징 ㅋㅋ,[],2021-01-16,"Busan 釜山, South Korea"
385,?어떤이유에서든 꽃선물은 기분이 좋다.?,[],2021-01-16,
386,"요즘홀릭된 #병아리콩쿠키 벌써 세번째 연달아굽굽?? 이젠 배합도 내맘대루~ 살짝 탄듯 구워내야 더맛있당~ 삶은 병아리콩이 주이니 다른 쿠키먹는것보다 나은걸로ㅋㅋㅋ 머랭치려고 들인 핸드믹서로 생크림만들어 아침에 아이들이 카페만가면 시켜먹는 #허니브레드?? 버터듬뿍 카라멜소스까지 만들어 뿌려주니 둘이 한판후딱?? 만들땐 몰랐는데 생크림이 좀 묽어 비주얼은 영 꽝??오늘나의점심, 저녁만찬을위한 #클린김밥 #키토김밥 #템페김밥 오늘은 아보카도도 넣어주고~ 스리라차소스 뿌링하면 #jmt 템페 더 쟁여둬야지! #코로나일상 #건강식단 #건강베이킹 #bbo식단 #bbo베이킹","['#병아리콩쿠키', '#허니브레드??', '#클린김밥', '#키토김밥', '#템페김밥', '#jmt', '#코로나일상', '#건강식단', '#건강베이킹', '#bbo식단', '#bbo베이킹']",2021-01-16,
387,#출근 #출근룩 #코로나일상 #코로나조심 #코로나꺼져 #마스크필수 #사회적거리두기 #오늘도좋은하루되세요 #주말 #점심머먹지 #세인트제임스 #saintjames #elbowpatch #엘보패치 #커플룩 #봄신상 #데일리코디 #데일리룩 #샤르망 #리버시블자켓 #양면자켓 #거셀맛집#대구핫플이와중에 머리뿌리 엄청 거슬림....??,"['#출근', '#출근룩', '#코로나일상', '#코로나조심', '#코로나꺼져', '#마스크필수', '#사회적거리두기', '#오늘도좋은하루되세요', '#주말', '#점심머먹지', '#세인트제임스', '#saintjames', '#elbowpatch', '#엘보패치', '#커플룩', '#봄신상', '#데일리코디', '#데일리룩', '#샤르망', '#리버시블자켓', '#양면자켓', '#거셀맛집', '#대구핫플이와중에']",2021-01-16,Saint James Boutique Daegu 대구
388,오늘 점심은 밥도둑 낙지볶음 두가지 맛#토요일 #주말점심 #낙지볶음 #매운낙지볶음 #간장낙지볶음 #밥도둑 #낙지요리 #집밥 #홈쿡 #쿡스타그램 #인스타푸드 #온더테이블 #푸드스타그램 #오늘의요리 #오늘의집밥 #코로나집밥 #코로나집콕 #코로나일상 #칼칼한맛 #매운음식 #점심메뉴 #점심시간 #주말요리 #맛스타그램 #먹스타그램,"['#토요일', '#주말점심', '#낙지볶음', '#매운낙지볶음', '#간장낙지볶음', '#밥도둑', '#낙지요리', '#집밥', '#홈쿡', '#쿡스타그램', '#인스타푸드', '#온더테이블', '#푸드스타그램', '#오늘의요리', '#오늘의집밥', '#코로나집밥', '#코로나집콕', '#코로나일상', '#칼칼한맛', '#매운음식', '#점심메뉴', '#점심시간', '#주말요리', '#맛스타그램', '#먹스타그램']",2021-01-16,
389,환기타임언제 눈이 왔니?이제 보일러 가동 꺼야 하나싶게 급작스레 따뜻한 요며칠,[],2021-01-16,
390,채자매도 잘지내고 있어요♡#꽃무늬내복은교복#코로나일상#스트레스지수최고#홈스쿨은아무나하는게아님#자연관찰만좋아해#이케아책상의자세트,"['#꽃무늬내복은교복', '#코로나일상', '#스트레스지수최고', '#홈스쿨은아무나하는게아님', '#자연관찰만좋아해', '#이케아책상의자세트']",2021-01-16,
391,-이번주도. . . 어김없이????저녁에 등갈비찌개 맛있게 해먹어야지..#집콕주말#잰이네집#코로나일상,"['#집콕주말', '#잰이네집', '#코로나일상']",2021-01-16,
392,#넷플릭스 (셰프의 테이블 바비큐)가 쏘아올린 작은 공. 캠핑을 못가니 집에서 취미활동하는 스티브 님.1. #오느른 같은 집 사서 #아사도 그릴을 설치하는 게 꿈이라며2. 주방에 염장한 고기 좀 매달아도 되겠냐며3. 하몽 숙성용 와인 냉장고가 필요하다며#스티브의취미생활 #고기고기한주말 #코로나일상 #인스타는네가해야겠다,"['#넷플릭스', '#오느른', '#아사도', '#스티브의취미생활', '#고기고기한주말', '#코로나일상', '#인스타는네가해야겠다']",2021-01-16,
393,"..??웅진 온라인 누리숲..2교시 -한걸음 먼저 지리(우리마을에 놀러오세요)3교시 -알고 떠나는 우리도시탐방(막국수가 좋아!춘천이 좋아!)..2교시는 링링이 같이듣고 3교시는 수준이 하린이만...ㅋ..알도탐..내가 애들 읽어줄땐 그냥 재밌는정도였는데수업들으니 빠져든다ㅋㅋㅋㅋㅋ옆에서 어느새나도 같이 앉아 듣고있음ㅋㅋㅋㅋ(팀장님 수업 늠 잘하심..??하링은 말이 넘 빨랐대요ㅜ)하링이 ??엄마~소양강처녀 노래 좋아!??하는데 소싯적 생각나고ㅋㅋ..수업듣다보니 스카이워크 나도 가고싶다ㅋㅋㅋ춘천닭갈비 가서 먹을때 진짜 맛없었는데ㅋㅋ청평사도 가고싶고, 토이로봇관도 가고싶고ㅋㅋ헉..김유정 작가님이 남자였어....나 여잔줄알았어..동백꽃 보면서 작가님이 남자라고 생각해본적 없는데ㅋㅋ수업들으면서 알게瑛?.??..링링이는 수업마치고 지도 꺼내서 강원도 위치 확인하더니 갑자기 가방싸들고 강원도 여행 중ㅋㅋ푸하하하, 내가 안내원이래.??춘천 가려면 어떡해야해요?막국수먹으러 가야하는데!???♀?(??)기차역 가서 춘천가는 표를  끊으세요~~..????????????????지도펴놓고 계속 여행중ㅋㅋㅋㅋ..예링은 뜬금없이 정효공주 무덤에가서 꽃 넣어주고 올거란다.어제 본 탐험캡슐 책 내용이 생각났나보다.ㅋㅋ갑자기 뿌듯하구만??..#웅진누리숲 #웅진온라인누리숲 #줌수업 #웅진랜선누리숲#웅진북클럽 #토요일수업 #온라인수업 #전집수업#한걸음먼저지리 #알고떠나는우리도시탐방 #독후활동#지도 #나침반 #춘천 #춘천여행 #마인드맵 #소양강처녀#초등방학생활 #집콕 #일상 #코로나일상","['#웅진누리숲', '#웅진온라인누리숲', '#줌수업', '#웅진랜선누리숲', '#웅진북클럽', '#토요일수업', '#온라인수업', '#전집수업', '#한걸음먼저지리', '#알고떠나는우리도시탐방', '#독후활동', '#지도', '#나침반', '#춘천', '#춘천여행', '#마인드맵', '#소양강처녀', '#초등방학생활', '#집콕', '#일상', '#코로나일상']",2021-01-16,
394,오랜만에 날씨가 따뜻해져서신랑 오전 근무만하고 소풍옴저 넓은 축구장에 아무도 없고애들은 신나게 뛰어 놀고 좋아하네ㅎ2021.1.16#소소한행복#코로나일상#사람없는곳_찾아다니기#처음해보는_축구#난리법석#60개월 #35개월 #서우♡ #건우♡,"['#소소한행복', '#코로나일상', '#사람없는곳_찾아다니기', '#처음해보는_축구', '#난리법석', '#60개월', '#35개월', '#서우♡', '#건우♡']",2021-01-16,
395,??오늘점심유통기한이 임박한 쫄면집에있으니 먹는사진이 늘어가네~~..#점심#쫄면#코로나일상 #점심스타그램,"['#점심', '#쫄면', '#코로나일상', '#점심스타그램']",2021-01-16,
396,셀프어쿠스틱 책 사서 스톱모션만들며 지내는 일상. ....#stopmotion #스톱모션 #셀프어쿠스틱 #재미있는놀이 #코로나일상 #방구석놀이,"['#stopmotion', '#스톱모션', '#셀프어쿠스틱', '#재미있는놀이', '#코로나일상', '#방구석놀이']",2021-01-16,
397,밥먹고 누워있으니귤까주고 사과도깎아주넹??다음생에도 자기만나야 겠당 ??,[],2021-01-16,"Gyeongju, Korea"
398,날씨가 완전 좋구나???????,[],2021-01-16,South Korea
399,차박은 얼어죽을거 같아 봄이 되기전에는 차크닉만.#차크닉#코로나나들이#차박#포항#도구해수욕장#주말#너무춥다#간만에과자라면#코로나일상#제주도아님,"['#차크닉', '#코로나나들이', '#차박', '#포항', '#도구해수욕장', '#주말', '#너무춥다', '#간만에과자라면', '#코로나일상', '#제주도아님']",2021-01-16,
400,??고객이자 내 친구가 보내준 선물 ??머들러가 없어서 늘 젓가락으로 휘휘 해서커피 마시곤 했었는데?덕분에 이제는 머들러로나도 휘휘해서 커피 마실 수 있다???크고 작은 일들에 감사함을 배우면서그렇게 세상을 배워가고 있는 중?얼른 우리 모두의 소중한 일상을다시금 되찾는 날이 얼른 오길 바래본다????#스타벅스머들러#스타벅스신축년md,"['#스타벅스머들러', '#스타벅스신축년md']",2021-01-16,
401,#협찬이 제품은 LG생활건강으로부터 제품을 무료 제공 받아 작성 되었습니다...닥터벨머 앰플 마스크 마룰라 오일이라는 팩을 사용해봤는데 앰플 마스크라 보습이나 진정 면에서 최고인 거 같아요 겨울철 마스크 팩으로 추천합니당 ??,['#협찬이'],2021-01-15,
402,#카프레제 샐러드후레쉬한 모짜렐라 치즈와신선한 야채에  향긋한 바질페스토 뿌려서 깔끔하고 건강한 맛!이탈리안 레스토랑에서 먹던 샐러드!#cafedalmi #안산샐러드#안산샐러드맛집#안산샐러드맛집추천#안산샐러드배달#안산샐러드포장주문#안산샐러드단체주문#선부동샐러드맛집추천#다이어트 #운동스타그램#맛스타그램 #요리스타그램#코로나일상 #확찐자 #1일1샐#맛있는샐러드 #기나긴집콕생활#하루한끼건강한생활습관,"['#카프레제', '#cafedalmi', '#안산샐러드', '#안산샐러드맛집', '#안산샐러드맛집추천', '#안산샐러드배달', '#안산샐러드포장주문', '#안산샐러드단체주문', '#선부동샐러드맛집추천', '#다이어트', '#운동스타그램', '#맛스타그램', '#요리스타그램', '#코로나일상', '#확찐자', '#1일1샐', '#맛있는샐러드', '#기나긴집콕생활', '#하루한끼건강한생활습관']",2021-01-15,Ansan
403,"흠..오늘 아점은 홍게파뤼~~나는  빵한조각이면 되는데, 푸짐하게  먹기를 즐기는 두남자는 이런 차림이 좋은가봄??늠름했던 홍게군단은 그렇게 우리 가족의 피가되고 살이 되었다..??안녕~~? #아산필라테스 #린필라테스 #아산기구필라테스 #천안기구필라테스? #키성장 #필라테스 #천안필라테스 #운동하는남자#천안아산맘 #다이어트 #기구필라테스 #운동하는여자 #키즈필라테스 #복근 #코로나일상 #필라테스강사#다이어트식단#필라테스자격증#기구필라테스자격증 #헬스 #요가 #등산 #천안아산 #일상#먹스타그램 #맛스타그램 #맛집 #요리스타그램 #음식스타그램? #요리","['#아산필라테스', '#린필라테스', '#아산기구필라테스', '#천안기구필라테스', '#키성장', '#필라테스', '#천안필라테스', '#운동하는남자', '#천안아산맘', '#다이어트', '#기구필라테스', '#운동하는여자', '#키즈필라테스', '#복근', '#코로나일상', '#필라테스강사', '#다이어트식단', '#필라테스자격증', '#기구필라테스자격증', '#헬스', '#요가', '#등산', '#천안아산', '#일상', '#먹스타그램', '#맛스타그램', '#맛집', '#요리스타그램', '#음식스타그램', '#요리']",2021-01-16,
404,?#안녕#baby #김소윤입니다#31개월 #946days #210115#코로나일상?겨울내 가정보육하며거의 1일1산책?#코뿔소윤자연이 놀이터지 뭐~?할머니랑 더 잘논다할머니표 눈높이놀이#구세주할머니???#귀요미엄마딸 #오늘도도치맘#황금개띠아기 #아기스타그램? #소윤스타그램?,"['#안녕', '#baby', '#김소윤입니다', '#31개월', '#946days', '#210115', '#코로나일상?겨울내', '#코뿔소윤자연이', '#구세주할머니???', '#귀요미엄마딸', '#오늘도도치맘', '#황금개띠아기', '#아기스타그램', '#소윤스타그램?']",2021-01-16,
405,베키가 오늘은 피자가 너무 먹고 싶다고해서 금요일 핑계대고 오더 해먹었어요??와우 금요일 좋내요! 알고지낸 시간이 감사한 언니와 신나는 수다로 기분좋은 힐링까지?? 또만나??분명 집에있을때는 긴팔에 양말까지 신고있어도 안더웠는데.. 집과밖의 온도차 무엇?? 더워서 혼났내요..#해피 #금요일 #코로나일상 #날씨더움 #점심 #피자 #우리집 #기분좋은 #시간 #힐링 #또만나요 #화이팅 #감사한하루,"['#해피', '#금요일', '#코로나일상', '#날씨더움', '#점심', '#피자', '#우리집', '#기분좋은', '#시간', '#힐링', '#또만나요', '#화이팅', '#감사한하루']",2021-01-16,
406,????????????????????????????+ 여긴 디저트 맛집이군요-! ???? +,[],2021-01-16,Cafe Collingwood
407,"아침에 시윤이 일어나기 전에 커피 사러 갔다가 시윤이가 갖고 싶어했던 플레이모빌 사서 호다닥 ??????주말 시작이니까 오늘은 떡볶이 아줌마 말고 시윤이랑 재밌게 놀아야겠어요곱창떡볶이는 이제 가로수길까지 가지 않아도 집에서 밀키트로 쉽고 맛있게 드실 수 있어요대부분 3팩 이상 구매가 많다는 점 안내드리면서, 저는 육아로 불타는 주말을 보내러 가볼게요 주말동안 잘 준비해서 월요일, 300팩 먼저 배송 나갈게요 ??#즐거운주말되세요#떡볶이아줌마 ????","['#즐거운주말되세요', '#떡볶이아줌마']",2021-01-16,파크프리베
408,".표고,두부 깍뚝썰고, 파 송송송, 청양고추 쫑쫑 썰어 강된장!....#주부일상#강된장#냉털","['#주부일상', '#강된장', '#냉털']",2021-01-16,
409,게임으로 승부를! #불금?? #붙어보자?? #mariokart8deluxe #staysafe #stayhome #코로나일상 #chinohills #민지는금요일좋아해#,"['#불금??', '#붙어보자??', '#mariokart8deluxe', '#staysafe', '#stayhome', '#코로나일상', '#chinohills', '#민지는금요일좋아해']",2021-01-16,"Chino Hills, California"
410,#오랜만에받은꽃다발 #오래오래보기,"['#오랜만에받은꽃다발', '#오래오래보기']",2021-01-16,
411,"노 밀가루였던 남편이 한 달 내내 피자를 구웠다.. 이상하게도 모양은 안 예뻐도 , 안 질리던 피자였다. 한 달이 지나니 예쁜 모양이 나오기 시작하더라....부녀간에 즐거워 보이길래 밀가루 휘날리는 키친을 묵묵히 치워줘야 했다.  다음은 열흘넘게 키우던  소중히 키우던 균을 이용해 빵을 굽는다니 ?? 치우느라 일이 또 많아 지겠네.#재택근무 #남편의취미#요리#베스트피자#홈피자#코로나일상#sourdoughstarter#애정을담아#먹는정#감사하게","['#재택근무', '#남편의취미', '#요리', '#베스트피자', '#홈피자', '#코로나일상', '#sourdoughstarter', '#애정을담아', '#먹는정', '#감사하게']",2021-01-16,
412,셀프네일올만에 셀프네일??세상이 좋아져서 이제는 젤스티커가 넘 잘나왔다..ㅋㅋ붙이고 램프에 구워주면 끝~기분전환으로 이만한게 없다????#셀프네일#오호라젤네일 #코로나일상,"['#셀프네일', '#오호라젤네일', '#코로나일상']",2021-01-16,
413,#집밥브룃헨에다가 불고기+모짜렐라치즈 넣어서 불고기샌드위치를 만들었어요고수를 넣었으면 반미느낌이 날텐데 살짝 아쉬운 결과물??...#8살 #남자아이 #아역배우 #배우꿈나무 #이서준 #이례엔터테인먼트 #아들스타그램 #애스타그램 #먹스타그램 #요리스타그램 #맛스타그램 #집밥그램 #일상 #요리일상 #코로나일상 #코로나방학 #오늘의메뉴 #점심식사 #점심메뉴 #불고기샌드위치 #브룃헨샌드위치 #부라타치즈샐러드 #아스파라거스부라타치즈샐러드 #프로슈토부라타치즈샐러드,"['#집밥브룃헨에다가', '#8살', '#남자아이', '#아역배우', '#배우꿈나무', '#이서준', '#이례엔터테인먼트', '#아들스타그램', '#애스타그램', '#먹스타그램', '#요리스타그램', '#맛스타그램', '#집밥그램', '#일상', '#요리일상', '#코로나일상', '#코로나방학', '#오늘의메뉴', '#점심식사', '#점심메뉴', '#불고기샌드위치', '#브룃헨샌드위치', '#부라타치즈샐러드', '#아스파라거스부라타치즈샐러드', '#프로슈토부라타치즈샐러드']",2021-01-16,
