,content,tags,data,place
588,#첫줄5인이상 집합금지좀 실천하고 지키세요.누구는 안나가고 싶고 부모집에 안가고 싶나요?다들 부모집에 가고 싶어도 드라이브스루로 창문너머 대면하고 타인존중하며 사는데 어쩜 그렇게 이기적일까이러니 장애시설입주자들은 바깥구경도 못하고 강금된거 마냥 울타리 안에만 갇혀있는거지...생각좀 하고 사세요 들!!!!주소지가 다르면 만나지 않는게 상책입니다.특히 원주는 하루7명 이상 나오는데 어딜 돌아처ㅡ제발 본인들 생각만 하는 삶 좀 자제했으면...그런 사람들은 코로나 걸려도 맞당한거임이런 사람들 때문에 주변에서 피해 보는거에요.당당히 보면 신고하세요. 신고가 답이에요.신정이 지나고 2주뒤면 이기적인 행동을 한 사람들로 인해 어마어마한 확진자가 터질꺼라던데...진심 짜증난다.사회복지종사자로서 진짜 한심스럽게 원망스럽다.올해는 나들이라도 갈수있게 해주세요...ㅠㅠ#일상 #일상기록 #데일리 #day #daily #2021 #신축년 #육아스타그램 #초딩맘스타그램 #젊줌마그램 #워킹맘스타그램 #휴무 #급식 #조리사 #단체급식 #장애인거주시설 #밥해주는여자 #달팽이 #캠핑 #홈캠핑 #노지캠핑 #노지캠핑? #캠린이 #코쿤 #코쿤트레일러 #코로나일상 #비대면 #5인이상집합금지 #신고하세요,"['#첫줄5인이상', '#일상', '#일상기록', '#데일리', '#day', '#daily', '#2021', '#신축년', '#육아스타그램', '#초딩맘스타그램', '#젊줌마그램', '#워킹맘스타그램', '#휴무', '#급식', '#조리사', '#단체급식', '#장애인거주시설', '#밥해주는여자', '#달팽이', '#캠핑', '#홈캠핑', '#노지캠핑', '#노지캠핑?', '#캠린이', '#코쿤', '#코쿤트레일러', '#코로나일상', '#비대면', '#5인이상집합금지', '#신고하세요']",2021-01-01,
589,??야밤에 박스로 눈썰매타기! 아파트 단지에 완전 핫플레이스! 와... 이동네 아이들은 저마다 하나씩 ??눈썰매 끌고 나와 타는데 우리 없으니까 재활용박스로!경사면도 적당하고 길이도 길고~앞에 조명도 반짝이니 놀이동산 부럽지 않구료~ ?? 내년엔 눈썰매사서 제대로 즐겨보자~#써니살림#겨울산책#집앞눈썰매#눈썰매#박스눈썰매#홈놀이#코로나일상#세종맘#세종맘스타그램#엄마놀이,"['#써니살림', '#겨울산책', '#집앞눈썰매', '#눈썰매', '#박스눈썰매', '#홈놀이', '#코로나일상', '#세종맘', '#세종맘스타그램', '#엄마놀이']",2021-01-01,
590,??????? ????????? ????...???? ??? ??? ???? ????!!...#christmastree?? #christmasvibes #lovechristmas ??#southcoastplaza ??#orangecounty ??#newyeareve ??#goodbye2020 ??#withlove ??#husbandandwife ??#selfiemood ?#photozone #wearyourmask ????#enjoythelittlethings ??#mydailylife #크리스마스트리 #마지막날 #굿바이2020#크리스마스분위기 #사우스코스트플라자#오렌지카운티 #코스타메사 #뉴이어이브 #남편과데이트 #부부샷 #셀카놀이 #마스크필수 #소소한행복 #줌마일상 #코로나일상,"['#christmastree??', '#christmasvibes', '#lovechristmas', '#southcoastplaza', '#orangecounty', '#newyeareve', '#goodbye2020', '#withlove', '#husbandandwife', '#selfiemood', '#photozone', '#wearyourmask', '#enjoythelittlethings', '#mydailylife', '#크리스마스트리', '#마지막날', '#굿바이2020', '#크리스마스분위기', '#사우스코스트플라자', '#오렌지카운티', '#코스타메사', '#뉴이어이브', '#남편과데이트', '#부부샷', '#셀카놀이', '#마스크필수', '#소소한행복', '#줌마일상', '#코로나일상']",2021-01-01,South Coast Plaza
591,_하나뿐인 살항살항우리 엄마 아빠 ??아직 보내드릴 곳이 수두룩 ?? 내년에 마스크 벗고 크게 웃으며여행하는 날이 꼭 다시 오기를 ?? #singapore#missmyfamily,"['#singapore', '#missmyfamily']",2021-01-01,Potato Head Singapore
592,Happy New Year~????모두모두행복한 새해 맞이하셨지요~!!????새해 아침예쁜 가족 늘 응원한다는따뜻한 메시지와 덕담들로감동 받아 울컥했어요~!!????덕분에뭐 안 먹어도배부른 아침~~~????떡국은 저녁에 먹기로하고간단하게빵 모닝요~~~!!그와중에엄마아빠만에어팟 있다고자기도 있다며~~~????감쪽같이(?) 만들어아침부터빵~터졌어요빙구스러움 가득~~~????아공~~~!!????,[],2021-01-01,Canada
593,My 2020’s last kit ?? completed last night... only thing left is matte coat.Happy New Year! ???? 2020년 마지막 킷 완성... 어제 겨우 무장 다끝냄 ... 부분도색 먹선만하고 만족중 ... 무광마감만 해주면 됨해피 뉴이어~ ????#happynewyear2021 #새해복많이받으세요 #내러티브건담 #gundamnt #sinanjustein #시난주스타인 #narrativegundam #hgrx9 #건프라도색 #건담도색 #건프라그램 #건프라그램 #건프라도색 #gunplabuilder #gunplamodel #gunplastagram #gunplausa #건프라뉴욕 #건프라미국 #건담스타그램 #gundamnyc #nyc #뉴욕일상 #코로나일상 #뉴욕코로나일상 #코로나취미 #뉴욕라이프 #유투브 #건프라유튜브 #건프라유튜버 #gunplayoutuber #코로나이러고논다,"['#happynewyear2021', '#새해복많이받으세요', '#내러티브건담', '#gundamnt', '#sinanjustein', '#시난주스타인', '#narrativegundam', '#hgrx9', '#건프라도색', '#건담도색', '#건프라그램', '#건프라그램', '#건프라도색', '#gunplabuilder', '#gunplamodel', '#gunplastagram', '#gunplausa', '#건프라뉴욕', '#건프라미국', '#건담스타그램', '#gundamnyc', '#nyc', '#뉴욕일상', '#코로나일상', '#뉴욕코로나일상', '#코로나취미', '#뉴욕라이프', '#유투브', '#건프라유튜브', '#건프라유튜버', '#gunplayoutuber', '#코로나이러고논다']",2021-01-01,
594,#일상화장을 하고 나간다.뚠재 집으로 간다.노래를 배운다.다시 집으로 온다.겨울만 되면 허물을 벗어재끼는 내 얼굴.이혀니에서 이혜현으로 냉큼 돌아온다.#코로나일상 #1월1일 #셀카 #생존신고,"['#일상화장을', '#코로나일상', '#1월1일', '#셀카', '#생존신고']",2021-01-01,
595,줌으로 미팅하는게 너무 재미있는 요즘..집에서도애보면서도이동하면서도 가능하니까..2020 우리에게 공백은 없었다..매 주 책 한 권을 읽어내고생각을 말하고내 꿈을 적고목표를 외치면서.반복의 힘으로함께라는 이름으로성장해 나가는 모임...자신감은내가 꾸준히 무언가를 반복하는데서 생기는 것이랬다..새해에도소처럼 우직하게 꾸준히 반복하자...#성장그램 #동기부여 #독서모임 #나를성장시키는 #시스템에감사 #함께라서가능한 #내가주인공인 #미팅 #디지털트랜스포메이션 #코로나일상 #홈비즈니스 #암웨이,"['#성장그램', '#동기부여', '#독서모임', '#나를성장시키는', '#시스템에감사', '#함께라서가능한', '#내가주인공인', '#미팅', '#디지털트랜스포메이션', '#코로나일상', '#홈비즈니스', '#암웨이']",2021-01-01,
596,"#일상 #규밍가족 #규밍스타그램 #만쓰그램 #캠핑 #새해 #코로나일상 #사회적거리두기 새해에 싱숭생숭 ??남표니는 계속 출근, 당직 ????여행도 못가고 나의 깜짝 이벤트 ???? #1인화로 #미니화로?? 소고기는 무조건 #바베큐 로 먹어야한다는 아들의 바램으로... 코로나 때문에 #카라반여행 도 못가고 해서 준비한 #홈캠핑 #홈바베큐규밍규밍이는 완전 신남????더더건강하고밝게크자 ??#아쥬만족해???? #새해복많이받으세요?? #모두모두건강하세요?? #행복가득한2021되세요 ??#daily #barbecue #homecamping #food #camping?? #veranda #terrace #instagood #foodstagram #homesweethome #family #happynewyear","['#일상', '#규밍가족', '#규밍스타그램', '#만쓰그램', '#캠핑', '#새해', '#코로나일상', '#사회적거리두기', '#1인화로', '#미니화로??', '#바베큐', '#카라반여행', '#홈캠핑', '#홈바베큐규밍규밍이는', '#아쥬만족해????', '#새해복많이받으세요??', '#모두모두건강하세요??', '#행복가득한2021되세요', '#daily', '#barbecue', '#homecamping', '#food', '#camping??', '#veranda', '#terrace', '#instagood', '#foodstagram', '#homesweethome', '#family', '#happynewyear']",2021-01-01,
597,"년초부터 맘을 다잡으려 책보고있는데...한명은 소리지르고 한명은 양말 던지고 있고,재빠르게 꿋꿋히 완독.홈트하는데 지후가 내다리 붙잡고 업어달라길래.등짝스매싱 날리고 방문걸어잠구고 꿋꿋히 홈트.언제까지 이럴거니...학교는 가지못하고 방학.어린이집은 못간지 한달반. 그래도 하루 루틴을 만들어보자.#어느가슴엔들시가꽃피지않으랴1 #애송시100편 #마음의양식쌓기 #코로나일상","['#어느가슴엔들시가꽃피지않으랴1', '#애송시100편', '#마음의양식쌓기', '#코로나일상']",2021-01-01,
598,새해 첫날부터 먹부림친정집에서 저녁만찬#도라지무침 #오징어회 #멍게엄마표 #김친손만두쪄먹고 만두국해먹고겨울에 딱 맛있는 #동치미손주들을 위한 #돼지갈비찜 밑반찬 겸 술안주도 딱좋은 #노가리무침친정엄마의 음식 스킬은 따라가기 힘드네요????...#친정은사랑입니다#엄마음식#친정음식#새해만찬#mkyu#씨클#씨클3기#리부트#열정대학생#육아맘#딸둘맘#4세#6세#살림#김포맘요리#집콕#홈쿡#먹스타그램#맛스타그램#먹방#홈스토랑#코로나일상#일상기록,"['#도라지무침', '#오징어회', '#멍게엄마표', '#김친손만두쪄먹고', '#동치미손주들을', '#돼지갈비찜', '#노가리무침친정엄마의', '#친정은사랑입니다', '#엄마음식', '#친정음식', '#새해만찬', '#mkyu', '#씨클', '#씨클3기', '#리부트', '#열정대학생', '#육아맘', '#딸둘맘', '#4세', '#6세', '#살림', '#김포맘요리', '#집콕', '#홈쿡', '#먹스타그램', '#맛스타그램', '#먹방', '#홈스토랑', '#코로나일상', '#일상기록']",2021-01-01,
599,새해첫눈...나에겐 그냥 새해 첫눈누군가에겐너무 소중할 하루마지막으로 보게될 눈누군가에겐 더없이따뜻한 사람이 되자새해엔 많은 계획보다소중한것을 지키는 계획을 세워야겠다그리고 또 다시 나의 자리로 돌아갈 준비를 해야겠다#새해#첫눈#코로나일상#계획하며살자#엄마#남매맘#육아일상#구미#2021년#시작해보자#육아소통#간헐적직장맘겸업중#??,"['#새해', '#첫눈', '#코로나일상', '#계획하며살자', '#엄마', '#남매맘', '#육아일상', '#구미', '#2021년', '#시작해보자', '#육아소통', '#간헐적직장맘겸업중', '#??']",2021-01-01,
600,"Starting the new year with a book!--3 pages later... ""Uuuuuugh...mom you read it for meeeee"" LOL ????????.....????.새해의 시작은 독서로~! ...3쪽 열심히 읽더니...아아아 힘들어요오오오 읽어주세요오오오오 ㅋㅋㅋㅋ................#smile #babiesofinstagram #mybaby #myangel #mylove #darling #plump #chubby #momlife #sweet #4yearsold #mydaughter #cute #adorable #코로나일상 #happy #baby #babygirl #아기 #여자아기 #우리딸 #instalove #4돌 #육아 #초보맘 #원숭이띠맘 #일상 #딸바보 #베이비 #베이비그램","['#smile', '#babiesofinstagram', '#mybaby', '#myangel', '#mylove', '#darling', '#plump', '#chubby', '#momlife', '#sweet', '#4yearsold', '#mydaughter', '#cute', '#adorable', '#코로나일상', '#happy', '#baby', '#babygirl', '#아기', '#여자아기', '#우리딸', '#instalove', '#4돌', '#육아', '#초보맘', '#원숭이띠맘', '#일상', '#딸바보', '#베이비', '#베이비그램']",2021-01-01,
601,새해 첫날 교보문고에서 다이어리를 사고 추운 광화문을 걸었다. 춥네추워.#2021 #새출발 #교보문고#광화문 #코로나일상,"['#2021', '#새출발', '#교보문고', '#광화문', '#코로나일상']",2021-01-01,
602,혼술하는 연휴..안되것다..내일 저 일할랍니다??....#새해#연휴#혼술#최애안주#코로나일상,"['#새해', '#연휴', '#혼술', '#최애안주', '#코로나일상']",2021-01-01,
603,8월중반부부터 맞은 휴식과 #코로나로 요즘은 집에서 다시 책을 읽기 시작??작년에 많이 읽었는데 올해는 사두고도 바빠서못읽고 지나친 책과 읽고 싶어 구매한 책들늘 나는 책속에서 다양한 경험과 지식을 얻는다주어진 시간속에 다양한 계획들과 새로운 경험들을준비하는 지금. 이 시간이 너무 소중하다모든게 끝인거 같았지만 끝은 새로운 시작??잘 할수 있을거라 생각하고 지금을 즐기는거야~..코로나 2.5단계 돌입??많은분들이 힘드시겠지만 조금만 더 힘내세요??분명 이시기가 다 지나고 좋은일 반드시 올꺼예요제 한마디가 힘이 될지 모르겠지만 그래도 꼭 힘내시라는 말 하고싶어서요. #코로나블루#코로나우울증이라는 말이 생길만큼 힘든 요즘 #코로나19  어서물러가게 #마스크 꼭 사용하고 #외출가급적이면 자제해서 힘든 나라위기 꼭 이겨내요????코로나+장마+폭염까지 자연재해로 마음들 넘 아프시겠지만 화이팅하세요??..#책은 마음의 양식#독서#책속에서길을찾다#코로나일상#코로나로인해집콕이지만#책읽기로코로나를이기자,"['#코로나로', '#코로나블루', '#코로나우울증이라는', '#코로나19', '#마스크', '#외출가급적이면', '#책은', '#독서', '#책속에서길을찾다', '#코로나일상', '#코로나로인해집콕이지만', '#책읽기로코로나를이기자']",2021-01-01,
604,러브팔찌파베??.??스샷후 문의????????카카오톡 플친: 키라키라루루??카카오톡 ID: brightlike1004,[],2021-01-01,
605,"1월1일 신정.결혼하고 첨으로 시댁 안 간...그래도 설이니까 점심때는 떡국먹고,저녁에는 전이랑 잡채,  그리고 생뚱맞겠지만 부대찌개ㅋㅋㅋ이렇게 나이 한살도 먹었네ㅠㅠ...#딸맘 #신정 #설 #2021년 #떡국 #잡채 #야채전 #부대찌개 #명절음식 #주부 #요리 #집밥 #코로나집콕 #코로나일상","['#딸맘', '#신정', '#설', '#2021년', '#떡국', '#잡채', '#야채전', '#부대찌개', '#명절음식', '#주부', '#요리', '#집밥', '#코로나집콕', '#코로나일상']",2021-01-01,
606,러브파베반지?.??스샷후 문의????????카카오톡 플친: 키라키라루루??카카오톡 ID: brightlike1004,[],2021-01-01,
607,러브팔찌??.??스샷후 문의????????카카오톡 플친: 키라키라루루??카카오톡 ID: brightlike1004,[],2021-01-01,
608,.2021처음 우리가족 다같이한것??셀프이발 !!!!????미용실가기도 무서워져서 미루다미루다 바리깡 장만함 ????코로나가 바꾼생활..... ㅠㅠ 미용실가서 편하게 자르고싶다 ??그러나 처음치고 아주맘에들게 잘짤랏어 맘에들어 희희 ??,[],2021-01-01,
